Time;MLII;V5
00:00:04.419;-0.405;-0.285
00:00:04.422;-0.400;-0.285
00:00:04.425;-0.400;-0.305
00:00:04.427;-0.410;-0.295
00:00:04.430;-0.400;-0.285
00:00:04.433;-0.395;-0.290
00:00:04.436;-0.395;-0.305
00:00:04.438;-0.405;-0.320
00:00:04.441;-0.410;-0.335
00:00:04.444;-0.425;-0.340
00:00:04.447;-0.425;-0.315
00:00:04.450;-0.410;-0.315
00:00:04.452;-0.410;-0.330
00:00:04.455;-0.420;-0.345
00:00:04.458;-0.430;-0.350
00:00:04.461;-0.445;-0.355
00:00:04.463;-0.440;-0.365
00:00:04.466;-0.435;-0.355
00:00:04.469;-0.430;-0.365
00:00:04.472;-0.430;-0.370
00:00:04.475;-0.450;-0.375
00:00:04.477;-0.445;-0.375
00:00:04.480;-0.445;-0.370
00:00:04.483;-0.435;-0.355
00:00:04.486;-0.435;-0.360
00:00:04.488;-0.445;-0.340
00:00:04.491;-0.440;-0.340
00:00:04.494;-0.450;-0.330
00:00:04.497;-0.430;-0.315
00:00:04.500;-0.430;-0.290
00:00:04.502;-0.415;-0.275
00:00:04.505;-0.400;-0.265
00:00:04.508;-0.400;-0.260
00:00:04.511;-0.385;-0.245
00:00:04.513;-0.365;-0.225
00:00:04.516;-0.335;-0.205
00:00:04.519;-0.330;-0.200
00:00:04.522;-0.325;-0.190
00:00:04.525;-0.330;-0.200
00:00:04.527;-0.330;-0.185
00:00:04.530;-0.310;-0.175
00:00:04.533;-0.295;-0.160
00:00:04.536;-0.285;-0.155
00:00:04.538;-0.290;-0.165
00:00:04.541;-0.290;-0.160
00:00:04.544;-0.310;-0.170
00:00:04.547;-0.295;-0.150
00:00:04.550;-0.285;-0.145
00:00:04.552;-0.280;-0.150
00:00:04.555;-0.300;-0.145
00:00:04.558;-0.290;-0.145
00:00:04.561;-0.295;-0.155
00:00:04.563;-0.290;-0.150
00:00:04.566;-0.280;-0.135
00:00:04.569;-0.275;-0.145
00:00:04.572;-0.275;-0.145
00:00:04.575;-0.290;-0.150
00:00:04.577;-0.290;-0.145
00:00:04.580;-0.285;-0.140
00:00:04.583;-0.270;-0.130
00:00:04.586;-0.270;-0.135
00:00:04.588;-0.270;-0.140
00:00:04.591;-0.275;-0.145
00:00:04.594;-0.290;-0.165
00:00:04.597;-0.285;-0.155
00:00:04.600;-0.275;-0.145
00:00:04.602;-0.275;-0.150
00:00:04.605;-0.290;-0.160
00:00:04.608;-0.295;-0.160
00:00:04.611;-0.305;-0.160
00:00:04.613;-0.295;-0.145
00:00:04.616;-0.295;-0.140
00:00:04.619;-0.285;-0.150
00:00:04.622;-0.290;-0.165
00:00:04.625;-0.300;-0.170
00:00:04.627;-0.305;-0.165
00:00:04.630;-0.310;-0.165
00:00:04.633;-0.295;-0.150
00:00:04.636;-0.300;-0.150
00:00:04.638;-0.305;-0.165
00:00:04.641;-0.310;-0.170
00:00:04.644;-0.325;-0.180
00:00:04.647;-0.325;-0.165
00:00:04.650;-0.315;-0.155
00:00:04.652;-0.310;-0.160
00:00:04.655;-0.315;-0.165
00:00:04.658;-0.315;-0.175
00:00:04.661;-0.325;-0.180
00:00:04.663;-0.320;-0.165
00:00:04.666;-0.310;-0.150
00:00:04.669;-0.320;-0.170
00:00:04.672;-0.315;-0.170
00:00:04.675;-0.330;-0.185
00:00:04.677;-0.330;-0.175
00:00:04.680;-0.320;-0.175
00:00:04.683;-0.310;-0.160
00:00:04.686;-0.310;-0.165
00:00:04.688;-0.310;-0.170
00:00:04.691;-0.330;-0.180
00:00:04.694;-0.335;-0.175
00:00:04.697;-0.330;-0.170
00:00:04.700;-0.320;-0.160
00:00:04.702;-0.325;-0.160
00:00:04.705;-0.325;-0.170
00:00:04.708;-0.330;-0.190
00:00:04.711;-0.335;-0.165
00:00:04.713;-0.330;-0.160
00:00:04.716;-0.325;-0.155
00:00:04.719;-0.325;-0.160
00:00:04.722;-0.320;-0.155
00:00:04.725;-0.325;-0.165
00:00:04.727;-0.330;-0.185
00:00:04.730;-0.325;-0.175
00:00:04.733;-0.315;-0.150
00:00:04.736;-0.305;-0.155
00:00:04.738;-0.325;-0.165
00:00:04.741;-0.315;-0.170
00:00:04.744;-0.335;-0.170
00:00:04.747;-0.330;-0.165
00:00:04.750;-0.310;-0.150
00:00:04.752;-0.320;-0.160
00:00:04.755;-0.330;-0.170
00:00:04.758;-0.330;-0.175
00:00:04.761;-0.335;-0.180
00:00:04.763;-0.330;-0.155
00:00:04.766;-0.330;-0.150
00:00:04.769;-0.320;-0.145
00:00:04.772;-0.320;-0.160
00:00:04.775;-0.330;-0.165
00:00:04.777;-0.330;-0.160
00:00:04.780;-0.325;-0.160
00:00:04.783;-0.315;-0.145
00:00:04.786;-0.315;-0.150
00:00:04.788;-0.315;-0.150
00:00:04.791;-0.330;-0.160
00:00:04.794;-0.330;-0.160
00:00:04.797;-0.320;-0.150
00:00:04.800;-0.315;-0.150
00:00:04.802;-0.305;-0.150
00:00:04.805;-0.305;-0.155
00:00:04.808;-0.295;-0.160
00:00:04.811;-0.315;-0.160
00:00:04.813;-0.300;-0.150
00:00:04.816;-0.275;-0.130
00:00:04.819;-0.255;-0.150
00:00:04.822;-0.255;-0.155
00:00:04.825;-0.260;-0.160
00:00:04.827;-0.265;-0.150
00:00:04.830;-0.255;-0.125
00:00:04.833;-0.235;-0.120
00:00:04.836;-0.230;-0.115
00:00:04.838;-0.225;-0.125
00:00:04.841;-0.220;-0.135
00:00:04.844;-0.220;-0.140
00:00:04.847;-0.215;-0.130
00:00:04.850;-0.200;-0.105
00:00:04.852;-0.205;-0.105
00:00:04.855;-0.205;-0.100
00:00:04.858;-0.225;-0.105
00:00:04.861;-0.235;-0.090
00:00:04.863;-0.240;-0.080
00:00:04.866;-0.230;-0.075
00:00:04.869;-0.215;-0.090
00:00:04.872;-0.240;-0.090
00:00:04.875;-0.240;-0.100
00:00:04.877;-0.250;-0.100
00:00:04.880;-0.235;-0.095
00:00:04.883;-0.210;-0.090
00:00:04.886;-0.200;-0.110
00:00:04.888;-0.220;-0.125
00:00:04.891;-0.255;-0.130
00:00:04.894;-0.275;-0.120
00:00:04.897;-0.285;-0.120
00:00:04.900;-0.300;-0.110
00:00:04.902;-0.305;-0.110
00:00:04.905;-0.320;-0.120
00:00:04.908;-0.330;-0.130
00:00:04.911;-0.325;-0.140
00:00:04.913;-0.320;-0.145
00:00:04.916;-0.330;-0.125
00:00:04.919;-0.330;-0.130
00:00:04.922;-0.335;-0.150
00:00:04.925;-0.340;-0.145
00:00:04.927;-0.345;-0.140
00:00:04.930;-0.340;-0.140
00:00:04.933;-0.335;-0.120
00:00:04.936;-0.320;-0.135
00:00:04.938;-0.325;-0.145
00:00:04.941;-0.335;-0.160
00:00:04.944;-0.345;-0.150
00:00:04.947;-0.345;-0.135
00:00:04.950;-0.345;-0.125
00:00:04.952;-0.335;-0.135
00:00:04.955;-0.340;-0.145
00:00:04.958;-0.345;-0.150
00:00:04.961;-0.355;-0.160
00:00:04.963;-0.340;-0.145
00:00:04.966;-0.340;-0.135
00:00:04.969;-0.340;-0.135
00:00:04.972;-0.340;-0.125
00:00:04.975;-0.345;-0.160
00:00:04.977;-0.355;-0.175
00:00:04.980;-0.365;-0.195
00:00:04.983;-0.370;-0.210
00:00:04.986;-0.405;-0.230
00:00:04.988;-0.445;-0.270
00:00:04.991;-0.480;-0.290
00:00:04.994;-0.495;-0.280
00:00:04.997;-0.520;-0.195
00:00:05.000;-0.535;-0.050
00:00:05.002;-0.505;0.085
00:00:05.005;-0.415;0.195
00:00:05.008;-0.280;0.305
00:00:05.011;-0.135;0.420
00:00:05.013;0.065;0.565
00:00:05.016;0.300;0.705
00:00:05.019;0.580;0.800
00:00:05.022;0.810;0.795
00:00:05.025;0.945;0.595
00:00:05.027;0.920;0.235
00:00:05.030;0.775;-0.075
00:00:05.033;0.445;-0.190
00:00:05.036;0.020;-0.185
00:00:05.038;-0.295;-0.155
00:00:05.041;-0.445;-0.170
00:00:05.044;-0.470;-0.165
00:00:05.047;-0.425;-0.155
00:00:05.050;-0.380;-0.145
00:00:05.052;-0.360;-0.155
00:00:05.055;-0.360;-0.190
00:00:05.058;-0.370;-0.200
00:00:05.061;-0.380;-0.195
00:00:05.063;-0.380;-0.175
00:00:05.066;-0.375;-0.175
00:00:05.069;-0.370;-0.180
00:00:05.072;-0.365;-0.185
00:00:05.075;-0.370;-0.200
00:00:05.077;-0.385;-0.195
00:00:05.080;-0.385;-0.200
00:00:05.083;-0.375;-0.195
00:00:05.086;-0.370;-0.190
00:00:05.088;-0.370;-0.195
00:00:05.091;-0.385;-0.200
00:00:05.094;-0.395;-0.200
00:00:05.097;-0.385;-0.190
00:00:05.100;-0.385;-0.180
00:00:05.102;-0.390;-0.185
00:00:05.105;-0.385;-0.195
00:00:05.108;-0.395;-0.210
00:00:05.111;-0.410;-0.210
00:00:05.113;-0.400;-0.175
00:00:05.116;-0.395;-0.190
00:00:05.119;-0.380;-0.185
00:00:05.122;-0.395;-0.185
00:00:05.125;-0.395;-0.195
00:00:05.127;-0.400;-0.200
00:00:05.130;-0.400;-0.195
00:00:05.133;-0.395;-0.180
00:00:05.136;-0.390;-0.190
00:00:05.138;-0.390;-0.195
00:00:05.141;-0.395;-0.190
00:00:05.144;-0.405;-0.195
00:00:05.147;-0.390;-0.175
00:00:05.150;-0.385;-0.175
00:00:05.152;-0.375;-0.185
00:00:05.155;-0.375;-0.190
00:00:05.158;-0.380;-0.195
00:00:05.161;-0.390;-0.190
00:00:05.163;-0.385;-0.185
00:00:05.166;-0.370;-0.170
00:00:05.169;-0.370;-0.170
00:00:05.172;-0.370;-0.190
00:00:05.175;-0.375;-0.200
00:00:05.177;-0.385;-0.200
00:00:05.180;-0.370;-0.180
00:00:05.183;-0.390;-0.175
00:00:05.186;-0.375;-0.195
00:00:05.188;-0.370;-0.175
00:00:05.191;-0.380;-0.190
00:00:05.194;-0.390;-0.190
00:00:05.197;-0.390;-0.190
00:00:05.200;-0.385;-0.180
00:00:05.202;-0.375;-0.190
00:00:05.205;-0.375;-0.210
00:00:05.208;-0.385;-0.205
00:00:05.211;-0.395;-0.200
00:00:05.213;-0.390;-0.210
00:00:05.216;-0.385;-0.195
00:00:05.219;-0.375;-0.205
00:00:05.222;-0.380;-0.215
00:00:05.225;-0.385;-0.230
00:00:05.227;-0.390;-0.215
00:00:05.230;-0.380;-0.225
00:00:05.233;-0.380;-0.205
00:00:05.236;-0.370;-0.215
00:00:05.238;-0.370;-0.235
00:00:05.241;-0.365;-0.245
00:00:05.244;-0.390;-0.245
00:00:05.247;-0.365;-0.240
00:00:05.250;-0.365;-0.245
00:00:05.252;-0.360;-0.235
00:00:05.255;-0.375;-0.260
00:00:05.258;-0.380;-0.265
00:00:05.261;-0.400;-0.270
00:00:05.263;-0.390;-0.265
00:00:05.266;-0.375;-0.265
00:00:05.269;-0.375;-0.270
00:00:05.272;-0.370;-0.285
00:00:05.275;-0.385;-0.300
00:00:05.277;-0.390;-0.295
00:00:05.280;-0.390;-0.295
00:00:05.283;-0.390;-0.295
00:00:05.286;-0.390;-0.305
00:00:05.288;-0.375;-0.310
00:00:05.291;-0.385;-0.320
00:00:05.294;-0.395;-0.325
00:00:05.297;-0.380;-0.320
00:00:05.300;-0.370;-0.310
00:00:05.302;-0.375;-0.320
00:00:05.305;-0.375;-0.320
00:00:05.308;-0.390;-0.325
00:00:05.311;-0.405;-0.310
00:00:05.313;-0.375;-0.280
00:00:05.316;-0.370;-0.280
00:00:05.319;-0.360;-0.280
00:00:05.322;-0.375;-0.265
00:00:05.325;-0.385;-0.265
00:00:05.327;-0.380;-0.250
00:00:05.330;-0.370;-0.225
00:00:05.333;-0.360;-0.200
00:00:05.336;-0.345;-0.195
00:00:05.338;-0.345;-0.190
00:00:05.341;-0.330;-0.180
00:00:05.344;-0.330;-0.170
00:00:05.347;-0.315;-0.150
00:00:05.350;-0.310;-0.135
00:00:05.352;-0.295;-0.115
00:00:05.355;-0.285;-0.125
00:00:05.358;-0.285;-0.130
00:00:05.361;-0.295;-0.120
00:00:05.363;-0.280;-0.105
00:00:05.366;-0.270;-0.100
00:00:05.369;-0.280;-0.100
00:00:05.372;-0.280;-0.100
00:00:05.375;-0.280;-0.115
00:00:05.377;-0.290;-0.120
00:00:05.380;-0.290;-0.105
00:00:05.383;-0.280;-0.100
00:00:05.386;-0.275;-0.105
00:00:05.388;-0.280;-0.115
00:00:05.391;-0.285;-0.120
00:00:05.394;-0.290;-0.110
00:00:05.397;-0.290;-0.105
00:00:05.400;-0.280;-0.095
00:00:05.402;-0.280;-0.100
00:00:05.405;-0.285;-0.110
00:00:05.408;-0.290;-0.120
00:00:05.411;-0.300;-0.120
00:00:05.413;-0.295;-0.115
00:00:05.416;-0.285;-0.105
00:00:05.419;-0.280;-0.105
00:00:05.422;-0.285;-0.095
00:00:05.425;-0.285;-0.105
00:00:05.427;-0.295;-0.120
00:00:05.430;-0.285;-0.115
00:00:05.433;-0.280;-0.105
00:00:05.436;-0.275;-0.110
00:00:05.438;-0.280;-0.125
00:00:05.441;-0.290;-0.115
00:00:05.444;-0.310;-0.130
00:00:05.447;-0.305;-0.115
00:00:05.450;-0.285;-0.095
00:00:05.452;-0.270;-0.100
00:00:05.455;-0.270;-0.110
00:00:05.458;-0.275;-0.115
00:00:05.461;-0.285;-0.115
00:00:05.463;-0.285;-0.105
00:00:05.466;-0.270;-0.100
00:00:05.469;-0.265;-0.110
00:00:05.472;-0.265;-0.100
00:00:05.475;-0.265;-0.100
00:00:05.477;-0.280;-0.105
00:00:05.480;-0.265;-0.095
00:00:05.483;-0.245;-0.095
00:00:05.486;-0.235;-0.095
00:00:05.488;-0.235;-0.110
00:00:05.491;-0.250;-0.115
00:00:05.494;-0.250;-0.110
00:00:05.497;-0.245;-0.105
00:00:05.500;-0.215;-0.105
00:00:05.502;-0.220;-0.115
00:00:05.505;-0.245;-0.115
00:00:05.508;-0.255;-0.135
00:00:05.511;-0.230;-0.125
00:00:05.513;-0.205;-0.135
00:00:05.516;-0.210;-0.125
00:00:05.519;-0.220;-0.130
00:00:05.522;-0.230;-0.150
00:00:05.525;-0.240;-0.155
00:00:05.527;-0.240;-0.165
00:00:05.530;-0.245;-0.165
00:00:05.533;-0.250;-0.170
00:00:05.536;-0.270;-0.175
00:00:05.538;-0.285;-0.170
00:00:05.541;-0.315;-0.175
00:00:05.544;-0.320;-0.170
00:00:05.547;-0.320;-0.165
00:00:05.550;-0.310;-0.160
00:00:05.552;-0.330;-0.160
00:00:05.555;-0.340;-0.170
00:00:05.558;-0.345;-0.180
00:00:05.561;-0.360;-0.170
00:00:05.563;-0.365;-0.155
00:00:05.566;-0.360;-0.155
00:00:05.569;-0.350;-0.160
00:00:05.572;-0.355;-0.160
00:00:05.575;-0.375;-0.175
00:00:05.577;-0.385;-0.170
00:00:05.580;-0.375;-0.155
00:00:05.583;-0.370;-0.150
00:00:05.586;-0.365;-0.160
00:00:05.588;-0.365;-0.155
00:00:05.591;-0.370;-0.165
00:00:05.594;-0.380;-0.160
00:00:05.597;-0.360;-0.150
00:00:05.600;-0.350;-0.150
00:00:05.602;-0.355;-0.145
00:00:05.605;-0.355;-0.155
00:00:05.608;-0.350;-0.165
00:00:05.611;-0.365;-0.155
00:00:05.613;-0.350;-0.135
00:00:05.616;-0.350;-0.130
00:00:05.619;-0.340;-0.145
00:00:05.622;-0.355;-0.155
00:00:05.625;-0.350;-0.160
00:00:05.627;-0.375;-0.160
00:00:05.630;-0.365;-0.175
00:00:05.633;-0.375;-0.190
00:00:05.636;-0.400;-0.235
00:00:05.638;-0.430;-0.250
00:00:05.641;-0.475;-0.295
00:00:05.644;-0.520;-0.315
00:00:05.647;-0.520;-0.295
00:00:05.650;-0.550;-0.190
00:00:05.652;-0.570;-0.085
00:00:05.655;-0.540;0.060
00:00:05.658;-0.445;0.175
00:00:05.661;-0.305;0.265
00:00:05.663;-0.140;0.380
00:00:05.666;0.025;0.485
00:00:05.669;0.260;0.590
00:00:05.672;0.510;0.665
00:00:05.675;0.735;0.665
00:00:05.677;0.845;0.500
00:00:05.680;0.875;0.205
00:00:05.683;0.735;-0.075
00:00:05.686;0.400;-0.215
00:00:05.688;-0.025;-0.205
00:00:05.691;-0.335;-0.180
00:00:05.694;-0.480;-0.175
00:00:05.697;-0.470;-0.165
00:00:05.700;-0.415;-0.145
00:00:05.702;-0.375;-0.145
00:00:05.705;-0.365;-0.160
00:00:05.708;-0.385;-0.165
00:00:05.711;-0.400;-0.170
00:00:05.713;-0.380;-0.155
00:00:05.716;-0.390;-0.155
00:00:05.719;-0.375;-0.155
00:00:05.722;-0.385;-0.170
00:00:05.725;-0.395;-0.175
00:00:05.727;-0.405;-0.170
00:00:05.730;-0.390;-0.155
00:00:05.733;-0.380;-0.155
00:00:05.736;-0.385;-0.160
00:00:05.738;-0.385;-0.165
00:00:05.741;-0.395;-0.180
00:00:05.744;-0.400;-0.175
00:00:05.747;-0.405;-0.170
00:00:05.750;-0.400;-0.160
00:00:05.752;-0.390;-0.160
00:00:05.755;-0.390;-0.170
00:00:05.758;-0.395;-0.180
00:00:05.761;-0.400;-0.180
00:00:05.763;-0.390;-0.170
00:00:05.766;-0.385;-0.165
00:00:05.769;-0.390;-0.165
00:00:05.772;-0.385;-0.175
00:00:05.775;-0.410;-0.180
00:00:05.777;-0.420;-0.185
00:00:05.780;-0.405;-0.170
00:00:05.783;-0.410;-0.160
00:00:05.786;-0.390;-0.165
00:00:05.788;-0.390;-0.175
00:00:05.791;-0.390;-0.175
00:00:05.794;-0.400;-0.175
00:00:05.797;-0.400;-0.180
00:00:05.800;-0.390;-0.170
00:00:05.802;-0.375;-0.160
00:00:05.805;-0.380;-0.170
00:00:05.808;-0.395;-0.180
00:00:05.811;-0.400;-0.185
00:00:05.813;-0.390;-0.170
00:00:05.816;-0.400;-0.160
00:00:05.819;-0.390;-0.180
00:00:05.822;-0.395;-0.180
00:00:05.825;-0.410;-0.185
00:00:05.827;-0.415;-0.185
00:00:05.830;-0.405;-0.165
00:00:05.833;-0.385;-0.155
00:00:05.836;-0.385;-0.170
00:00:05.838;-0.380;-0.175
00:00:05.841;-0.400;-0.195
00:00:05.844;-0.400;-0.195
00:00:05.847;-0.395;-0.190
00:00:05.850;-0.390;-0.175
00:00:05.852;-0.380;-0.175
00:00:05.855;-0.375;-0.190
00:00:05.858;-0.395;-0.190
00:00:05.861;-0.395;-0.190
00:00:05.863;-0.385;-0.185
00:00:05.866;-0.380;-0.190
00:00:05.869;-0.375;-0.215
00:00:05.872;-0.385;-0.220
00:00:05.875;-0.390;-0.215
00:00:05.877;-0.400;-0.225
00:00:05.880;-0.400;-0.215
00:00:05.883;-0.385;-0.200
00:00:05.886;-0.380;-0.230
00:00:05.888;-0.395;-0.225
00:00:05.891;-0.390;-0.245
00:00:05.894;-0.400;-0.240
00:00:05.897;-0.395;-0.245
00:00:05.900;-0.385;-0.220
00:00:05.902;-0.380;-0.245
00:00:05.905;-0.385;-0.260
00:00:05.908;-0.395;-0.280
00:00:05.911;-0.405;-0.280
00:00:05.913;-0.400;-0.285
00:00:05.916;-0.390;-0.270
00:00:05.919;-0.380;-0.285
00:00:05.922;-0.380;-0.295
00:00:05.925;-0.385;-0.305
00:00:05.927;-0.405;-0.305
00:00:05.930;-0.395;-0.315
00:00:05.933;-0.400;-0.305
00:00:05.936;-0.390;-0.310
00:00:05.938;-0.400;-0.330
00:00:05.941;-0.405;-0.325
00:00:05.944;-0.425;-0.330
00:00:05.947;-0.420;-0.315
00:00:05.950;-0.405;-0.310
00:00:05.952;-0.400;-0.315
00:00:05.955;-0.405;-0.310
00:00:05.958;-0.405;-0.320
00:00:05.961;-0.415;-0.305
00:00:05.963;-0.400;-0.290
00:00:05.966;-0.390;-0.275
00:00:05.969;-0.380;-0.270
00:00:05.972;-0.385;-0.265
00:00:05.975;-0.395;-0.265
00:00:05.977;-0.405;-0.255
00:00:05.980;-0.390;-0.245
00:00:05.983;-0.370;-0.225
00:00:05.986;-0.370;-0.215
00:00:05.988;-0.370;-0.215
00:00:05.991;-0.385;-0.215
00:00:05.994;-0.370;-0.210
00:00:05.997;-0.355;-0.205
00:00:06.000;-0.345;-0.185
00:00:06.002;-0.340;-0.180
00:00:06.005;-0.335;-0.190
00:00:06.008;-0.340;-0.190
00:00:06.011;-0.355;-0.170
00:00:06.013;-0.335;-0.155
00:00:06.016;-0.325;-0.140
00:00:06.019;-0.310;-0.145
00:00:06.022;-0.305;-0.165
00:00:06.025;-0.305;-0.160
00:00:06.027;-0.320;-0.160
00:00:06.030;-0.315;-0.150
00:00:06.033;-0.310;-0.145
00:00:06.036;-0.305;-0.140
00:00:06.038;-0.305;-0.150
00:00:06.041;-0.330;-0.150
00:00:06.044;-0.325;-0.170
00:00:06.047;-0.345;-0.155
00:00:06.050;-0.325;-0.145
00:00:06.052;-0.315;-0.130
00:00:06.055;-0.315;-0.140
00:00:06.058;-0.305;-0.150
00:00:06.061;-0.310;-0.145
00:00:06.063;-0.310;-0.150
00:00:06.066;-0.300;-0.135
00:00:06.069;-0.305;-0.140
00:00:06.072;-0.305;-0.155
00:00:06.075;-0.315;-0.150
00:00:06.077;-0.320;-0.165
00:00:06.080;-0.325;-0.145
00:00:06.083;-0.315;-0.145
00:00:06.086;-0.305;-0.155
00:00:06.088;-0.315;-0.160
00:00:06.091;-0.325;-0.160
00:00:06.094;-0.325;-0.175
00:00:06.097;-0.330;-0.155
00:00:06.100;-0.315;-0.155
00:00:06.102;-0.315;-0.150
00:00:06.105;-0.310;-0.160
00:00:06.108;-0.330;-0.165
00:00:06.111;-0.340;-0.165
00:00:06.113;-0.335;-0.175
00:00:06.116;-0.330;-0.165
00:00:06.119;-0.345;-0.165
00:00:06.122;-0.355;-0.165
00:00:06.125;-0.365;-0.170
00:00:06.127;-0.370;-0.165
00:00:06.130;-0.345;-0.160
00:00:06.133;-0.340;-0.160
00:00:06.136;-0.340;-0.165
00:00:06.138;-0.345;-0.170
00:00:06.141;-0.360;-0.195
00:00:06.144;-0.365;-0.185
00:00:06.147;-0.360;-0.180
00:00:06.150;-0.360;-0.170
00:00:06.152;-0.345;-0.165
00:00:06.155;-0.355;-0.185
00:00:06.158;-0.365;-0.180
00:00:06.161;-0.350;-0.185
00:00:06.163;-0.360;-0.170
00:00:06.166;-0.350;-0.175
00:00:06.169;-0.340;-0.175
00:00:06.172;-0.345;-0.175
00:00:06.175;-0.355;-0.180
00:00:06.177;-0.370;-0.175
00:00:06.180;-0.350;-0.155
00:00:06.183;-0.350;-0.160
00:00:06.186;-0.350;-0.170
00:00:06.188;-0.345;-0.180
00:00:06.191;-0.350;-0.200
00:00:06.194;-0.355;-0.195
00:00:06.197;-0.360;-0.165
00:00:06.200;-0.345;-0.160
00:00:06.202;-0.355;-0.160
00:00:06.205;-0.350;-0.165
00:00:06.208;-0.360;-0.185
00:00:06.211;-0.370;-0.190
00:00:06.213;-0.355;-0.180
00:00:06.216;-0.355;-0.170
00:00:06.219;-0.350;-0.170
00:00:06.222;-0.355;-0.170
00:00:06.225;-0.360;-0.180
00:00:06.227;-0.390;-0.180
00:00:06.230;-0.385;-0.170
00:00:06.233;-0.360;-0.180
00:00:06.236;-0.360;-0.180
00:00:06.238;-0.370;-0.200
00:00:06.241;-0.370;-0.195
00:00:06.244;-0.390;-0.195
00:00:06.247;-0.375;-0.155
00:00:06.250;-0.370;-0.145
00:00:06.252;-0.350;-0.165
00:00:06.255;-0.340;-0.180
00:00:06.258;-0.345;-0.185
00:00:06.261;-0.360;-0.180
00:00:06.263;-0.360;-0.170
00:00:06.266;-0.350;-0.160
00:00:06.269;-0.350;-0.160
00:00:06.272;-0.335;-0.170
00:00:06.275;-0.360;-0.180
00:00:06.277;-0.365;-0.190
00:00:06.280;-0.365;-0.180
00:00:06.283;-0.360;-0.165
00:00:06.286;-0.360;-0.170
00:00:06.288;-0.365;-0.185
00:00:06.291;-0.375;-0.195
00:00:06.294;-0.385;-0.185
00:00:06.297;-0.385;-0.185
00:00:06.300;-0.365;-0.185
00:00:06.302;-0.370;-0.185
00:00:06.305;-0.375;-0.190
00:00:06.308;-0.370;-0.180
00:00:06.311;-0.375;-0.190
00:00:06.313;-0.365;-0.190
00:00:06.316;-0.355;-0.180
00:00:06.319;-0.355;-0.190
00:00:06.322;-0.360;-0.190
00:00:06.325;-0.365;-0.195
00:00:06.327;-0.370;-0.195
00:00:06.330;-0.360;-0.185
00:00:06.333;-0.350;-0.175
00:00:06.336;-0.340;-0.195
00:00:06.338;-0.345;-0.180
00:00:06.341;-0.340;-0.180
00:00:06.344;-0.350;-0.185
00:00:06.347;-0.345;-0.190
00:00:06.350;-0.350;-0.175
00:00:06.352;-0.360;-0.190
00:00:06.355;-0.350;-0.190
00:00:06.358;-0.360;-0.210
00:00:06.361;-0.370;-0.205
00:00:06.363;-0.360;-0.185
00:00:06.366;-0.360;-0.180
00:00:06.369;-0.355;-0.180
00:00:06.372;-0.360;-0.190
00:00:06.375;-0.375;-0.215
00:00:06.377;-0.375;-0.220
00:00:06.380;-0.370;-0.205
00:00:06.383;-0.350;-0.195
00:00:06.386;-0.355;-0.190
00:00:06.388;-0.360;-0.195
00:00:06.391;-0.365;-0.215
00:00:06.394;-0.375;-0.235
00:00:06.397;-0.370;-0.210
00:00:06.400;-0.365;-0.200
00:00:06.402;-0.360;-0.210
00:00:06.405;-0.355;-0.205
00:00:06.408;-0.360;-0.215
00:00:06.411;-0.360;-0.215
00:00:06.413;-0.350;-0.205
00:00:06.416;-0.340;-0.200
00:00:06.419;-0.345;-0.190
00:00:06.422;-0.345;-0.220
00:00:06.425;-0.355;-0.225
00:00:06.427;-0.360;-0.225
00:00:06.430;-0.360;-0.205
00:00:06.433;-0.365;-0.200
00:00:06.436;-0.345;-0.205
00:00:06.438;-0.355;-0.205
00:00:06.441;-0.350;-0.210
00:00:06.444;-0.360;-0.210
00:00:06.447;-0.355;-0.195
00:00:06.450;-0.360;-0.195
00:00:06.452;-0.345;-0.195
00:00:06.455;-0.335;-0.200
00:00:06.458;-0.330;-0.225
00:00:06.461;-0.330;-0.225
00:00:06.463;-0.310;-0.205
00:00:06.466;-0.305;-0.190
00:00:06.469;-0.300;-0.195
00:00:06.472;-0.305;-0.190
00:00:06.475;-0.295;-0.200
00:00:06.477;-0.305;-0.185
00:00:06.480;-0.285;-0.180
00:00:06.483;-0.275;-0.165
00:00:06.486;-0.265;-0.170
00:00:06.488;-0.255;-0.180
00:00:06.491;-0.255;-0.175
00:00:06.494;-0.260;-0.170
00:00:06.497;-0.265;-0.165
00:00:06.500;-0.255;-0.150
00:00:06.502;-0.255;-0.155
00:00:06.505;-0.260;-0.165
00:00:06.508;-0.280;-0.170
00:00:06.511;-0.290;-0.165
00:00:06.513;-0.280;-0.165
00:00:06.516;-0.270;-0.155
00:00:06.519;-0.255;-0.170
00:00:06.522;-0.275;-0.180
00:00:06.525;-0.290;-0.170
00:00:06.527;-0.320;-0.165
00:00:06.530;-0.300;-0.160
00:00:06.533;-0.295;-0.160
00:00:06.536;-0.270;-0.180
00:00:06.538;-0.265;-0.190
00:00:06.541;-0.270;-0.205
00:00:06.544;-0.285;-0.190
00:00:06.547;-0.300;-0.190
00:00:06.550;-0.310;-0.170
00:00:06.552;-0.315;-0.185
00:00:06.555;-0.320;-0.190
00:00:06.558;-0.350;-0.195
00:00:06.561;-0.370;-0.225
00:00:06.563;-0.365;-0.215
00:00:06.566;-0.365;-0.200
00:00:06.569;-0.365;-0.205
00:00:06.572;-0.370;-0.205
00:00:06.575;-0.370;-0.205
00:00:06.577;-0.370;-0.220
00:00:06.580;-0.380;-0.210
